datetime,num_inflow_event1,arrival_rate,wait_time_minutes,queue_length_L,bottleneck_severity
2025-09-11 10:22:12,1,0.2,92.47745083333332,18.495490166666666,Light
2025-09-11 22:52:12,1,0.2,59.245557222222224,11.849111444444446,Light
2025-09-12 00:27:12,5,1.0,17.201251111111112,17.201251111111112,Light
2025-09-12 01:37:12,2,0.4,12.642980277777777,5.057192111111111,Normal
2025-09-12 02:22:12,1,0.2,11.524770833333333,2.3049541666666666,Normal
2025-09-12 03:17:12,5,1.0,10.689150277777777,10.689150277777777,Light
2025-09-12 03:32:12,4,0.8,18.00489041666667,14.403912333333336,Light
2025-09-12 03:37:12,6,1.2,10.051635,12.061962,Light
2025-09-12 03:57:12,2,0.4,10.020052499999998,4.008020999999999,Normal
2025-09-12 04:12:12,2,0.4,9.70188138888889,3.880752555555556,Normal
2025-09-12 05:07:12,5,1.0,8.84240138888889,8.84240138888889,Normal
2025-09-12 05:12:12,6,1.2,9.454207499999999,11.345048999999998,Light
2025-09-12 05:17:12,3,0.6,8.431388888888888,5.058833333333332,Normal
2025-09-12 05:57:12,6,1.2,7.694218611111111,9.233062333333333,Normal
2025-09-12 06:02:12,4,0.8,7.91716,6.333728000000001,Normal
2025-09-12 06:07:12,8,1.6,7.8015388888888895,12.482462222222225,Light
2025-09-12 06:17:12,11,2.2,7.555973888888889,16.623142555555557,Light
2025-09-12 06:22:12,8,1.6,7.636204305555555,12.21792688888889,Light
2025-09-12 06:27:12,9,1.8,8.031752777777777,14.457155,Light
2025-09-12 06:52:12,8,1.6,8.158478888888888,13.053566222222223,Light
2025-09-12 06:57:12,7,1.4,7.6756794444444445,10.74595122222222,Light
2025-09-12 07:12:12,14,2.8,7.724238472222222,21.62786772222222,Light
2025-09-12 07:17:12,10,2.0,6.913833888888888,13.827667777777776,Light
2025-09-12 07:27:12,8,1.6,21.99588111111111,35.19340977777778,Moderate
2025-09-12 07:32:12,12,2.4,6.478793333333333,15.549103999999998,Light
2025-09-12 07:37:12,15,3.0,6.337721527777778,19.013164583333335,Light
2025-09-12 07:42:12,28,5.6,11.5598925,64.735398,Severe
2025-09-12 07:47:12,19,3.8,22.332393472222225,84.86309519444445,Severe
2025-09-12 07:52:12,21,4.2,6.556051111111111,27.535414666666664,Moderate
2025-09-12 07:57:12,24,4.8,11.713237222222224,56.22353866666668,Severe
2025-09-12 08:02:12,16,3.2,6.220892083333334,19.90685466666667,Light
2025-09-12 08:07:12,22,4.4,6.2440521296296305,27.473829370370378,Moderate
2025-09-12 08:12:12,23,4.6,5.9819225,27.516843499999997,Moderate
2025-09-12 08:17:12,19,3.8,6.06502875,23.04710925,Light
2025-09-12 08:22:12,26,5.2,13.40976375,69.7307715,Severe
